train_loss,val_loss,train_acc,val_acc,train_acc_top5,val_acc_top5,learning_rate
0.051140850568250726,2.2430974852224312,0.986474890695869,0.5764955867930697,0.9997548318555143,0.842350441320693,0.0004712021623655811
0.046551108748909255,2.2608102818804263,0.9874147019163977,0.5720006538084341,0.9999182772851715,0.8396534815299117,0.0004455491976611731
0.04571243235070777,2.2526681297703792,0.9883136517795121,0.575187969924812,0.9997548318555143,0.8402255639097744,0.0004204026732101385
0.04493453777211953,2.2407222867362755,0.9878846075266621,0.580009807126512,0.99985698524905,0.842350441320693,0.00039578740559613354
0.041004746232917166,2.2408347641108435,0.9890695868916766,0.5834423014056881,0.9997956932129286,0.8421052631578947,0.00037172768711645545
0.040090422477063674,2.2329933186222735,0.9891717402852124,0.5796829029094476,0.9998365545703429,0.840715920235371,0.00034824726180847934
0.0371751927802298,2.1932869385020646,0.9908879172966126,0.5834423014056881,0.9998365545703429,0.8468453743053286,0.000325369302017158
0.03585925450678602,2.1949604988955485,0.9909083479753198,0.5901438378555084,0.9998774159277571,0.846436744033998,0.00030311638552671535
0.03244497427002253,2.2200283739994693,0.9914191149429985,0.5854037267080745,0.9999591386425858,0.8430042497548218,0.000281510473279101
0.03122617626423509,2.1795602578982765,0.9925223715931843,0.5916966328865643,0.9998978466064643,0.8479895390650539,0.00026057288770118956
0.02871224561426328,2.1929219688376245,0.9930944305969844,0.593085975809088,0.9999591386425858,0.8469271003595946,0.0002403242916621208
0.027044148109580793,2.167454995762955,0.9934008907775916,0.5897352075841779,0.9999387079638786,0.8478260869565217,0.0002207846680815434
0.026019097324462268,2.1556649906021894,0.9938503657091489,0.592350441320693,0.999979569321293,0.8511768551814318,0.00020197330020888337
0.02535710857521015,2.1717063762970943,0.9938912270665632,0.5878555083360575,0.999979569321293,0.847254004576659,0.0001839087525931076
0.02352625989867635,2.1791115406877504,0.9947901769296776,0.5921052631578947,0.9999182772851715,0.8489702517162472,0.00016660885276175325
0.02171668829972902,2.1879954863779294,0.9952192211825277,0.5910428244524354,0.9999387079638786,0.8454560313828048,0.0001500906736273118
0.020844116892684044,2.134763332666545,0.9953826666121849,0.5961098398169337,0.9998365545703429,0.8508499509643674,0.00013437051663832452
0.019512671010681912,2.1685275257939254,0.9956074040779636,0.5925138934292252,0.9998978466064643,0.8505230467473031,0.00011946389569182285
0.018142355436957174,2.151127361323795,0.9958934335798636,0.5957012095456031,0.999979569321293,0.8506047728015691,0.00010538552182298235
0.017476755329899233,2.145147521147427,0.9964859232623708,0.5936580581889507,1.0,0.8479078130107879,9.214928868710894e-05
0.015603948108776104,2.1170411305553816,0.9970375515874638,0.5980712651193201,0.9999591386425858,0.851340307289964,7.97682588482779e-05
0.016369167543035593,2.1018613150167327,0.996506353941078,0.6030565544295522,0.9999182772851715,0.8531382804838182,6.82546508881601e-05
0.015601702153623952,2.1320703141476525,0.9968536754790994,0.6001144164759725,0.9999591386425858,0.8503595946387709,5.761982734775782e-05
